year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,10,UA,United Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",122.00,32.00,8.59,0.07,12.86,0.00,10.48,0.00,0.00,1470.00,418.00,10.00,448.00,0.00,594.00
2023,10,UA,United Air Lines Network,MSO,"Missoula, MT: Missoula Montana",62.00,9.00,3.21,0.80,1.90,0.00,3.09,0.00,0.00,388.00,91.00,25.00,143.00,0.00,129.00
2023,10,UA,United Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",514.00,71.00,23.37,0.08,13.61,0.00,33.95,1.00,0.00,4309.00,1154.00,13.00,621.00,0.00,2521.00
2023,10,UA,United Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",579.00,74.00,29.92,1.00,17.68,0.00,25.40,0.00,0.00,3993.00,1652.00,30.00,572.00,0.00,1739.00
2023,10,UA,United Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",8.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,19.00,0.00,0.00,0.00,0.00
2023,10,UA,United Air Lines Network,OGG,"Kahului, HI: Kahului Airport",93.00,12.00,6.53,0.00,2.15,0.00,3.32,1.00,1.00,785.00,514.00,0.00,40.00,0.00,231.00
2023,10,UA,United Air Lines Network,OKC,"Oklahoma City, OK: Will Rogers World",31.00,3.00,1.62,0.00,0.38,0.00,1.00,1.00,0.00,221.00,90.00,0.00,26.00,0.00,105.00
2023,10,UA,United Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",268.00,51.00,10.89,0.00,13.87,0.00,26.24,2.00,0.00,2351.00,313.00,0.00,525.00,0.00,1513.00
2023,10,UA,United Air Lines Network,ONT,"Ontario, CA: Ontario International",110.00,12.00,3.46,1.00,3.43,0.00,4.10,0.00,0.00,438.00,144.00,19.00,130.00,0.00,145.00
2023,10,UA,United Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",7937.00,849.00,274.96,5.73,306.09,1.00,261.22,20.00,9.00,48933.00,17904.00,620.00,10434.00,50.00,19925.00
2023,10,UA,United Air Lines Network,ORF,"Norfolk, VA: Norfolk International",200.00,31.00,10.76,1.00,11.95,0.00,7.30,1.00,1.00,1458.00,602.00,21.00,267.00,0.00,568.00
2023,10,UA,United Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",246.00,35.00,14.54,0.00,9.91,0.00,10.55,0.00,0.00,1266.00,598.00,0.00,233.00,0.00,435.00
2023,10,UA,United Air Lines Network,PDX,"Portland, OR: Portland International",634.00,65.00,24.23,1.42,14.74,0.00,24.60,0.00,1.00,3501.00,1095.00,188.00,584.00,0.00,1634.00
2023,10,UA,United Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",374.00,43.00,16.50,1.97,10.85,0.00,13.68,0.00,0.00,2109.00,640.00,215.00,463.00,0.00,791.00
2023,10,UA,United Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",748.00,117.00,48.75,0.75,28.77,0.00,38.72,0.00,0.00,6644.00,2766.00,47.00,1206.00,0.00,2625.00
2023,10,UA,United Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",272.00,31.00,12.40,0.00,11.36,0.00,7.24,0.00,1.00,1672.00,702.00,0.00,302.00,0.00,668.00
2023,10,UA,United Air Lines Network,PNS,"Pensacola, FL: Pensacola International",62.00,15.00,5.97,0.00,1.80,0.00,7.23,0.00,0.00,634.00,209.00,0.00,62.00,0.00,363.00
2023,10,UA,United Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",127.00,17.00,4.13,1.15,5.31,0.00,6.41,0.00,0.00,912.00,259.00,28.00,193.00,0.00,432.00
2023,10,UA,United Air Lines Network,PVD,"Providence, RI: Rhode Island Tf Green International",28.00,2.00,1.56,0.00,0.44,0.00,0.00,0.00,0.00,32.00,25.00,0.00,7.00,0.00,0.00
2023,10,UA,United Air Lines Network,PWM,"Portland, ME: Portland International Jetport",161.00,23.00,2.17,0.00,13.88,0.00,6.96,0.00,0.00,952.00,79.00,0.00,361.00,0.00,512.00
2023,10,UA,United Air Lines Network,RAP,"Rapid City, SD: Rapid City Regional",116.00,26.00,6.57,0.00,7.59,0.00,11.84,0.00,1.00,1376.00,245.00,0.00,310.00,0.00,821.00
2023,10,UA,United Air Lines Network,RDM,"Bend/Redmond, OR: Roberts Field",85.00,10.00,2.03,0.70,2.12,0.00,5.15,0.00,0.00,425.00,87.00,32.00,85.00,0.00,221.00
2023,10,UA,United Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",550.00,56.00,22.67,0.34,19.20,0.00,13.79,0.00,0.00,3284.00,1823.00,16.00,647.00,0.00,798.00
2023,10,UA,United Air Lines Network,RIC,"Richmond, VA: Richmond International",120.00,25.00,5.49,0.00,8.54,0.13,10.84,0.00,0.00,960.00,210.00,0.00,261.00,5.00,484.00
2023,10,UA,United Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",185.00,16.00,5.98,0.85,4.35,0.00,4.82,0.00,0.00,1030.00,326.00,33.00,265.00,0.00,406.00
2023,10,UA,United Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",92.00,14.00,2.22,0.00,8.42,0.00,3.36,0.00,0.00,385.00,62.00,0.00,221.00,0.00,102.00
2023,10,UA,United Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",419.00,55.00,22.91,0.00,10.76,0.00,21.33,0.00,0.00,2692.00,1073.00,0.00,367.00,0.00,1252.00
2023,10,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",954.00,114.00,37.52,5.15,44.12,0.00,27.20,0.00,2.00,6410.00,1984.00,408.00,1838.00,0.00,2180.00
2023,10,UA,United Air Lines Network,SAT,"San Antonio, TX: San Antonio International",507.00,80.00,30.10,0.00,21.79,0.00,28.12,0.00,0.00,3145.00,1183.00,0.00,691.00,0.00,1271.00
2023,10,UA,United Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",75.00,10.00,1.82,0.00,4.59,0.00,3.58,0.00,0.00,587.00,87.00,0.00,120.00,0.00,380.00
2023,10,UA,United Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",99.00,19.00,7.15,0.50,2.24,0.00,9.11,1.00,0.00,909.00,226.00,23.00,60.00,0.00,600.00
2023,10,UA,United Air Lines Network,SBN,"South Bend, IN: South Bend International",10.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00
2023,10,UA,United Air Lines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",31.00,6.00,2.00,0.15,1.64,0.00,2.21,0.00,0.00,381.00,116.00,20.00,110.00,0.00,135.00
2023,10,UA,United Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",138.00,24.00,4.51,0.00,9.24,0.00,10.25,0.00,0.00,1470.00,325.00,0.00,288.00,0.00,857.00
2023,10,UA,United Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",770.00,115.00,32.44,1.41,43.01,0.00,38.13,2.00,1.00,6037.00,2258.00,70.00,1548.00,0.00,2161.00
2023,10,UA,United Air Lines Network,SFO,"San Francisco, CA: San Francisco International",4236.00,544.00,176.78,7.88,188.58,0.00,170.75,14.00,10.00,34696.00,12779.00,505.00,6991.00,0.00,14421.00
2023,10,UA,United Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",182.00,19.00,7.49,1.03,5.01,0.00,5.47,0.00,0.00,1048.00,380.00,51.00,269.00,0.00,348.00
2023,10,UA,United Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",218.00,24.00,8.79,0.00,9.41,0.00,5.79,0.00,1.00,1068.00,544.00,0.00,282.00,0.00,242.00
2023,10,UA,United Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",297.00,63.00,22.99,0.51,18.63,0.00,20.87,0.00,1.00,2988.00,913.00,107.00,640.00,0.00,1328.00
2023,10,UA,United Air Lines Network,SMF,"Sacramento, CA: Sacramento International",348.00,53.00,20.87,2.23,15.60,0.00,14.30,0.00,1.00,2163.00,940.00,77.00,486.00,0.00,660.00
2023,10,UA,United Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",515.00,60.00,23.39,1.74,23.44,0.00,11.44,0.00,1.00,2758.00,1187.00,52.00,881.00,0.00,638.00
2023,10,UA,United Air Lines Network,SPN,"Saipan, TT: Francisco C. Ada Saipan International",31.00,1.00,0.00,0.01,0.00,0.00,0.99,0.00,0.00,681.00,0.00,10.00,0.00,0.00,671.00
2023,10,UA,United Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",96.00,11.00,4.77,0.00,2.03,0.00,4.20,0.00,0.00,642.00,228.00,0.00,74.00,0.00,340.00
2023,10,UA,United Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",270.00,54.00,13.38,0.00,19.58,0.00,21.04,0.00,0.00,2673.00,808.00,0.00,493.00,0.00,1372.00
2023,10,UA,United Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",24.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,81.00,0.00,0.00,0.00,0.00
2023,10,UA,United Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",92.00,24.00,6.41,0.00,12.21,0.00,5.38,0.00,0.00,994.00,278.00,0.00,355.00,0.00,361.00
2023,10,UA,United Air Lines Network,TPA,"Tampa, FL: Tampa International",627.00,71.00,24.70,0.18,22.44,0.00,23.68,0.00,0.00,2747.00,1145.00,7.00,708.00,0.00,887.00
2023,10,UA,United Air Lines Network,TUL,"Tulsa, OK: Tulsa International",54.00,11.00,1.63,0.00,2.50,0.00,6.87,0.00,0.00,470.00,167.00,0.00,80.00,0.00,223.00
2023,10,UA,United Air Lines Network,TUS,"Tucson, AZ: Tucson International",99.00,16.00,8.18,1.56,4.34,0.00,1.92,0.00,0.00,894.00,472.00,81.00,221.00,0.00,120.00
2023,10,UA,United Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",31.00,6.00,2.97,0.00,0.47,0.00,2.56,0.00,0.00,216.00,99.00,0.00,7.00,0.00,110.00
2023,10,UA,United Air Lines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,10,WN,Southwest Airlines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",1085.00,271.00,84.02,1.12,51.58,1.85,132.44,2.00,0.00,11498.00,3620.00,116.00,1907.00,76.00,5779.00
2023,10,WN,Southwest Airlines,ALB,"Albany, NY: Albany International",320.00,54.00,26.12,0.00,4.45,0.00,23.43,0.00,0.00,2123.00,1006.00,0.00,140.00,0.00,977.00
2023,10,WN,Southwest Airlines,AMA,"Amarillo, TX: Rick Husband Amarillo International",208.00,43.00,10.16,0.68,5.24,0.00,26.93,0.00,0.00,2384.00,482.00,94.00,279.00,0.00,1529.00
2023,10,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3305.00,506.00,169.62,3.56,78.33,3.18,251.30,1.00,0.00,23251.00,7651.00,433.00,3017.00,77.00,12073.00
2023,10,WN,Southwest Airlines,AUS,"Austin, TX: Austin - Bergstrom International",3427.00,788.00,220.45,1.49,241.54,1.06,323.45,6.00,4.00,33733.00,9439.00,121.00,8494.00,32.00,15647.00
2023,10,WN,Southwest Airlines,BDL,"Hartford, CT: Bradley International",355.00,66.00,28.71,0.00,12.08,0.00,25.21,0.00,0.00,3124.00,1272.00,0.00,339.00,0.00,1513.00
2023,10,WN,Southwest Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",372.00,85.00,32.46,0.12,10.32,0.00,42.09,1.00,0.00,3818.00,1548.00,10.00,344.00,0.00,1916.00
2023,10,WN,Southwest Airlines,BLI,"Bellingham, WA: Bellingham International",88.00,18.00,8.78,0.00,1.99,0.00,7.23,0.00,2.00,750.00,339.00,0.00,59.00,0.00,352.00
2023,10,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",4549.00,754.00,237.68,4.43,107.84,2.00,402.06,8.00,1.00,34419.00,11998.00,301.00,3856.00,101.00,18163.00
2023,10,WN,Southwest Airlines,BOI,"Boise, ID: Boise Air Terminal",375.00,86.00,28.86,0.36,8.74,1.00,47.04,0.00,0.00,3743.00,1173.00,28.00,287.00,18.00,2237.00
2023,10,WN,Southwest Airlines,BOS,"Boston, MA: Logan International",607.00,154.00,57.22,0.10,36.45,0.60,59.63,0.00,0.00,5912.00,2308.00,4.00,1121.00,27.00,2452.00
2023,10,WN,Southwest Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",420.00,98.00,48.72,0.00,11.73,0.61,36.94,1.00,0.00,3522.00,1816.00,0.00,351.00,11.00,1344.00
2023,10,WN,Southwest Airlines,BUR,"Burbank, CA: Bob Hope",1744.00,331.00,102.06,1.85,37.42,0.84,188.84,15.00,5.00,15206.00,4061.00,156.00,1560.00,26.00,9403.00
2023,10,WN,Southwest Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6617.00,989.00,305.64,4.66,152.58,5.76,520.36,8.00,4.00,44205.00,14407.00,422.00,4629.00,344.00,24403.00
2023,10,WN,Southwest Airlines,BZN,"Bozeman, MT: Bozeman Yellowstone International",177.00,58.00,18.86,1.06,8.51,0.00,29.56,0.00,0.00,2310.00,619.00,90.00,349.00,0.00,1252.00
2023,10,WN,Southwest Airlines,CHS,"Charleston, SC: Charleston AFB/International",307.00,78.00,31.62,0.00,13.01,0.00,33.36,0.00,0.00,3189.00,1135.00,0.00,606.00,0.00,1448.00
2023,10,WN,Southwest Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",489.00,108.00,42.46,0.00,14.74,0.93,49.87,0.00,0.00,4320.00,1802.00,0.00,399.00,114.00,2005.00
2023,10,WN,Southwest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",319.00,63.00,28.56,0.00,9.13,0.97,24.34,0.00,0.00,2428.00,857.00,0.00,548.00,34.00,989.00
2023,10,WN,Southwest Airlines,CMH,"Columbus, OH: John Glenn Columbus International",1075.00,240.00,91.47,1.31,27.76,1.30,118.15,0.00,1.00,11928.00,4307.00,130.00,1053.00,98.00,6340.00
2023,10,WN,Southwest Airlines,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",447.00,111.00,33.45,0.00,16.90,0.00,60.65,1.00,0.00,5091.00,1506.00,0.00,610.00,0.00,2975.00
2023,10,WN,Southwest Airlines,CRP,"Corpus Christi, TX: Corpus Christi International",115.00,21.00,5.14,0.00,0.48,0.00,15.39,1.00,1.00,1104.00,329.00,0.00,20.00,0.00,755.00
2023,10,WN,Southwest Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",217.00,28.00,13.35,0.00,3.51,0.00,11.14,0.00,0.00,1014.00,503.00,0.00,117.00,0.00,394.00
2023,10,WN,Southwest Airlines,DAL,"Dallas, TX: Dallas Love Field",6272.00,1108.00,332.25,10.60,260.18,1.59,503.39,29.00,26.00,55191.00,15579.00,1399.00,13537.00,72.00,24604.00
2023,10,WN,Southwest Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",1355.00,244.00,70.08,0.40,62.51,0.00,111.02,3.00,1.00,10340.00,3307.00,17.00,1949.00,0.00,5067.00
2023,10,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",8577.00,1771.00,401.78,19.07,523.83,4.15,822.17,13.00,3.00,82263.00,17456.00,2212.00,24717.00,140.00,37738.00
2023,10,WN,Southwest Airlines,DSM,"Des Moines, IA: Des Moines International",173.00,34.00,14.54,0.00,7.62,0.00,11.84,0.00,0.00,1660.00,648.00,0.00,270.00,0.00,742.00
2023,10,WN,Southwest Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",379.00,99.00,35.28,0.00,13.36,0.00,50.36,0.00,0.00,4039.00,1555.00,0.00,372.00,0.00,2112.00
2023,10,WN,Southwest Airlines,ECP,"Panama City, FL: Northwest Florida Beaches International",211.00,39.00,13.07,0.00,3.14,0.00,22.78,0.00,0.00,1685.00,452.00,0.00,135.00,0.00,1098.00
2023,10,WN,Southwest Airlines,ELP,"El Paso, TX: El Paso International",803.00,195.00,56.60,0.42,28.05,0.00,109.93,3.00,0.00,7342.00,2116.00,20.00,924.00,0.00,4282.00
2023,10,WN,Southwest Airlines,EUG,"Eugene, OR: Mahlon Sweet Field",182.00,34.00,11.04,0.00,7.66,0.00,15.30,1.00,0.00,1445.00,558.00,0.00,236.00,0.00,651.00
2023,10,WN,Southwest Airlines,FAT,"Fresno, CA: Fresno Yosemite International",150.00,46.00,12.08,0.00,6.21,0.00,27.71,0.00,0.00,2161.00,507.00,0.00,220.00,0.00,1434.00
2023,10,WN,Southwest Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1316.00,254.00,78.64,0.84,62.32,2.00,110.20,3.00,4.00,11292.00,2704.00,36.00,2022.00,168.00,6362.00
2023,10,WN,Southwest Airlines,GEG,"Spokane, WA: Spokane International",280.00,65.00,20.61,0.00,5.68,0.34,38.37,0.00,0.00,3459.00,1038.00,0.00,176.00,12.00,2233.00
2023,10,WN,Southwest Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",169.00,47.00,17.09,0.00,6.46,0.93,22.51,0.00,0.00,1516.00,680.00,0.00,197.00,14.00,625.00
2023,10,WN,Southwest Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",108.00,26.00,9.37,0.00,0.47,0.00,16.16,0.00,0.00,1046.00,291.00,0.00,13.00,0.00,742.00
2023,10,WN,Southwest Airlines,HDN,"Hayden, CO: Yampa Valley",31.00,4.00,2.85,0.00,0.03,0.00,1.12,0.00,1.00,143.00,110.00,0.00,1.00,0.00,32.00
2023,10,WN,Southwest Airlines,HNL,"Honolulu, HI: Daniel K Inouye International",1268.00,137.00,44.30,0.00,51.45,1.66,39.59,3.00,5.00,6172.00,2633.00,0.00,1365.00,150.00,2024.00
2023,10,WN,Southwest Airlines,HOU,"Houston, TX: William P Hobby",4754.00,907.00,270.39,3.25,204.22,2.50,426.65,33.00,20.00,41144.00,12416.00,414.00,8502.00,68.00,19744.00
2023,10,WN,Southwest Airlines,HRL,"Harlingen/San Benito, TX: Valley International",173.00,26.00,9.94,0.00,2.30,0.00,13.77,1.00,0.00,1347.00,480.00,0.00,99.00,0.00,768.00
2023,10,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",162.00,33.00,11.73,0.00,8.17,0.00,13.11,0.00,0.00,1620.00,861.00,0.00,198.00,0.00,561.00
2023,10,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",467.00,106.00,30.53,0.90,32.98,0.00,41.59,1.00,0.00,4643.00,1065.00,84.00,1567.00,0.00,1927.00
2023,10,WN,Southwest Airlines,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",159.00,31.00,9.88,0.00,3.76,0.00,17.36,0.00,0.00,1682.00,522.00,0.00,148.00,0.00,1012.00
2023,10,WN,Southwest Airlines,IND,"Indianapolis, IN: Indianapolis International",1042.00,233.00,78.73,0.78,34.61,2.58,116.30,1.00,0.00,12330.00,3882.00,75.00,1309.00,139.00,6925.00
2023,10,WN,Southwest Airlines,ISP,"Islip, NY: Long Island MacArthur",280.00,29.00,11.23,0.92,3.21,0.00,13.65,0.00,1.00,1076.00,383.00,88.00,68.00,0.00,537.00
2023,10,WN,Southwest Airlines,ITO,"Hilo, HI: Hilo International",155.00,12.00,1.61,0.00,2.76,0.00,7.64,0.00,0.00,461.00,36.00,0.00,93.00,0.00,332.00
2023,10,WN,Southwest Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",191.00,23.00,6.05,0.00,3.70,0.75,12.49,1.00,0.00,1024.00,257.00,0.00,106.00,30.00,631.00
2023,10,WN,Southwest Airlines,JAX,"Jacksonville, FL: Jacksonville International",404.00,71.00,23.61,1.00,4.41,0.49,41.49,0.00,0.00,3791.00,1095.00,123.00,180.00,39.00,2354.00
2023,10,WN,Southwest Airlines,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",310.00,40.00,16.64,0.00,8.23,1.00,14.13,1.00,0.00,1559.00,776.00,0.00,187.00,23.00,573.00
2023,10,WN,Southwest Airlines,LAS,"Las Vegas, NV: Harry Reid International",7867.00,1692.00,436.46,11.73,391.72,4.42,847.66,24.00,8.00,79613.00,20912.00,1170.00,15986.00,204.00,41341.00
2023,10,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2576.00,657.00,223.60,4.59,132.17,0.00,296.64,8.00,1.00,28836.00,9085.00,539.00,5912.00,0.00,13300.00
2023,10,WN,Southwest Airlines,LBB,"Lubbock, TX: Lubbock Preston Smith International",249.00,61.00,18.52,0.00,11.42,0.00,31.06,1.00,0.00,2799.00,770.00,0.00,341.00,0.00,1688.00
2023,10,WN,Southwest Airlines,LGA,"New York, NY: LaGuardia",1056.00,188.00,80.98,0.00,34.66,0.00,72.36,1.00,1.00,7434.00,3521.00,0.00,1018.00,0.00,2895.00
2023,10,WN,Southwest Airlines,LGB,"Long Beach, CA: Long Beach Airport",1347.00,271.00,75.10,5.78,58.42,0.00,131.69,2.00,3.00,11707.00,3316.00,613.00,2107.00,0.00,5671.00
2023,10,WN,Southwest Airlines,LIH,"Lihue, HI: Lihue Airport",310.00,45.00,18.31,0.00,6.19,0.00,20.50,0.00,0.00,1842.00,720.00,0.00,183.00,0.00,939.00
2023,10,WN,Southwest Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",240.00,60.00,22.47,0.89,5.86,0.00,30.78,0.00,0.00,3170.00,1129.00,185.00,263.00,0.00,1593.00
2023,10,WN,Southwest Airlines,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",333.00,62.00,13.31,1.15,9.44,0.58,37.52,0.00,0.00,3444.00,648.00,246.00,726.00,14.00,1810.00
2023,10,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",2220.00,480.00,166.75,0.39,80.75,1.00,231.11,4.00,1.00,20658.00,7239.00,54.00,2901.00,24.00,10440.00
2023,10,WN,Southwest Airlines,MCO,"Orlando, FL: Orlando International",3732.00,625.00,194.96,1.85,78.76,2.09,347.34,7.00,0.00,30880.00,10931.00,432.00,2612.00,54.00,16851.00
2023,10,WN,Southwest Airlines,MDW,"Chicago, IL: Chicago Midway International",6862.00,1133.00,343.05,7.80,197.64,2.75,581.76,11.00,2.00,50287.00,16186.00,584.00,6575.00,73.00,26869.00
2023,10,WN,Southwest Airlines,MEM,"Memphis, TN: Memphis International",333.00,73.00,29.32,0.00,14.42,1.00,28.26,0.00,1.00,2658.00,1149.00,0.00,516.00,48.00,945.00
2023,10,WN,Southwest Airlines,MHT,"Manchester, NH: Manchester Boston Regional",247.00,53.00,25.38,0.00,3.47,0.00,24.15,1.00,0.00,2140.00,1191.00,0.00,89.00,0.00,860.00
2023,10,WN,Southwest Airlines,MIA,"Miami, FL: Miami International",510.00,111.00,33.70,0.38,27.10,0.84,48.98,0.00,2.00,4898.00,1497.00,25.00,1040.00,48.00,2288.00
2023,10,WN,Southwest Airlines,MKE,"Milwaukee, WI: General Mitchell International",864.00,178.00,69.09,0.00,28.90,1.69,78.32,0.00,0.00,7602.00,2933.00,0.00,978.00,105.00,3586.00
2023,10,WN,Southwest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",726.00,171.00,62.06,1.33,29.14,0.73,77.74,0.00,1.00,7289.00,2649.00,79.00,995.00,11.00,3555.00
2023,10,WN,Southwest Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1752.00,348.00,127.71,1.40,55.48,1.00,162.42,5.00,2.00,15341.00,5235.00,215.00,1948.00,27.00,7916.00
2023,10,WN,Southwest Airlines,MTJ,"Montrose/Delta, CO: Montrose Regional",31.00,6.00,2.62,0.00,0.19,0.00,3.19,0.00,0.00,164.00,51.00,0.00,6.00,0.00,107.00
2023,10,WN,Southwest Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",191.00,38.00,19.28,0.00,0.83,0.00,17.90,0.00,0.00,1546.00,768.00,0.00,18.00,0.00,760.00
2023,10,WN,Southwest Airlines,OAK,"Oakland, CA: Metro Oakland International",3270.00,577.00,164.05,0.56,72.87,1.87,337.65,16.00,1.00,26892.00,7823.00,71.00,2405.00,63.00,16530.00
2023,10,WN,Southwest Airlines,OGG,"Kahului, HI: Kahului Airport",496.00,46.00,16.74,0.00,8.53,0.00,20.73,2.00,0.00,1654.00,518.00,0.00,168.00,0.00,968.00
2023,10,WN,Southwest Airlines,OKC,"Oklahoma City, OK: Will Rogers World",633.00,162.00,50.80,0.22,30.28,2.00,78.70,1.00,0.00,7174.00,2119.00,15.00,1011.00,38.00,3991.00
2023,10,WN,Southwest Airlines,OMA,"Omaha, NE: Eppley Airfield",712.00,188.00,61.45,1.78,45.68,0.82,78.27,0.00,0.00,7617.00,2753.00,129.00,1389.00,45.00,3301.00
2023,10,WN,Southwest Airlines,ONT,"Ontario, CA: Ontario International",994.00,215.00,64.84,1.99,21.50,0.00,126.67,2.00,1.00,10237.00,2849.00,127.00,773.00,0.00,6488.00
2023,10,WN,Southwest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",880.00,166.00,44.29,1.00,55.86,0.00,64.85,1.00,0.00,6901.00,1898.00,57.00,1717.00,0.00,3229.00
2023,10,WN,Southwest Airlines,ORF,"Norfolk, VA: Norfolk International",302.00,61.00,33.36,0.00,3.65,0.00,23.99,1.00,0.00,2021.00,1179.00,0.00,87.00,0.00,755.00
2023,10,WN,Southwest Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",203.00,30.00,12.69,0.00,3.91,0.78,12.61,0.00,0.00,1256.00,689.00,0.00,87.00,18.00,462.00
2023,10,WN,Southwest Airlines,PDX,"Portland, OR: Portland International",983.00,196.00,54.78,0.00,22.49,1.00,117.73,0.00,0.00,8326.00,2261.00,0.00,768.00,16.00,5281.00
2023,10,WN,Southwest Airlines,PHL,"Philadelphia, PA: Philadelphia International",505.00,118.00,49.40,0.89,13.08,1.00,53.62,0.00,0.00,5292.00,2288.00,33.00,460.00,16.00,2495.00
2023,10,WN,Southwest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5633.00,1208.00,371.62,5.82,195.84,6.27,628.45,13.00,2.00,54306.00,17500.00,859.00,6586.00,322.00,29039.00
2023,10,WN,Southwest Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",870.00,158.00,60.92,1.32,20.78,0.00,74.98,0.00,1.00,7847.00,3127.00,87.00,903.00,0.00,3730.00
2023,10,WN,Southwest Airlines,PNS,"Pensacola, FL: Pensacola International",160.00,30.00,11.96,0.00,4.19,0.00,13.85,0.00,1.00,1255.00,539.00,0.00,130.00,0.00,586.00
2023,10,WN,Southwest Airlines,PSP,"Palm Springs, CA: Palm Springs International",213.00,59.00,19.13,0.00,10.28,0.00,29.59,0.00,0.00,2128.00,570.00,0.00,365.00,0.00,1193.00
2023,10,WN,Southwest Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",424.00,82.00,30.99,0.00,9.95,0.00,41.06,0.00,0.00,3383.00,1405.00,0.00,306.00,0.00,1672.00
2023,10,WN,Southwest Airlines,PWM,"Portland, ME: Portland International Jetport",155.00,32.00,16.83,0.00,4.34,0.90,9.93,0.00,0.00,1207.00,588.00,0.00,90.00,55.00,474.00
